OrderID,OrderDate,ShipDate,CustomerID,ProductID,RegionID,Quantity,Discount,ShipMode
ORD-20910,2026-02-02,2026-02-04,CUST-033,PRD-006,R01,2,0.1,Standard
ORD-20911,2026-02-03,2026-02-05,CUST-036,PRD-003,R01,2,0.0,Express
ORD-20912,2026-02-03,2026-02-06,CUST-002,PRD-001,R03,2,0.0,Standard
ORD-20913,2026-02-03,2026-02-04,CUST-007,PRD-010,R04,9,0.0,Same Day
ORD-20914,2026-02-03,2026-02-08,CUST-007,PRD-010,R04,9,0.05,Standard
ORD-20915,2026-02-04,2026-02-08,CUST-074,PRD-011,R02,1,0.0,Standard
ORD-20916,2026-02-04,2026-02-05,CUST-052,PRD-002,R05,3,0.0,Express
ORD-20917,2026-02-04,2026-02-10,CUST-026,PRD-003,R04,5,0.1,Express
ORD-20918,2026-02-05,2026-02-11,CUST-036,PRD-008,R01,1,0.1,Same Day
ORD-20919,2026-02-05,2026-02-10,CUST-038,PRD-012,R04,3,0.05,Express
ORD-20920,2026-02-05,2026-02-08,CUST-007,PRD-006,R04,3,0.0,Standard
ORD-20921,2026-02-07,2026-02-10,CUST-021,PRD-003,R02,3,0.0,Standard
ORD-20922,2026-02-07,2026-02-10,CUST-071,PRD-008,R05,1,0.0,Standard
ORD-20923,2026-02-07,2026-02-11,CUST-015,PRD-012,R01,1,0.0,Standard
ORD-20924,2026-02-07,2026-02-12,CUST-030,PRD-011,R01,3,0.0,Express
ORD-20925,2026-02-08,2026-02-14,CUST-038,PRD-011,R04,2,0.0,Express
ORD-20926,2026-02-08,2026-02-10,CUST-071,PRD-005,R05,2,0.15,Standard
ORD-20927,2026-02-08,2026-02-13,CUST-076,PRD-003,R02,3,0.1,Standard
ORD-20928,2026-02-10,2026-02-15,CUST-049,PRD-011,R02,2,0.0,Standard
ORD-20929,2026-02-11,2026-02-15,CUST-057,PRD-010,R03,5,0.1,Express
ORD-20930,2026-02-13,2026-02-16,CUST-050,PRD-011,R05,3,0.0,Standard
ORD-20931,2026-02-14,2026-02-20,CUST-042,PRD-004,R01,4,0.0,Express
ORD-20932,2026-02-14,2026-02-17,CUST-034,PRD-003,R02,2,0.15,Same Day
ORD-20933,2026-02-14,2026-02-17,CUST-029,PRD-003,R05,3,0.15,Same Day
ORD-20934,2026-02-15,2026-02-17,CUST-054,PRD-011,R03,1,0.0,Standard
ORD-20935,2026-02-15,2026-02-18,CUST-019,PRD-011,R03,3,0.05,Same Day
ORD-20936,2026-02-16,2026-02-18,CUST-020,PRD-004,R04,1,0.0,Standard
ORD-20937,2026-02-16,2026-02-18,CUST-051,PRD-011,R02,1,0.1,Same Day
ORD-20938,2026-02-18,2026-02-24,CUST-021,PRD-004,R02,4,0.0,Express
ORD-20939,2026-02-18,2026-02-23,CUST-037,PRD-005,R03,1,0.0,Standard
ORD-20940,2026-02-18,2026-02-22,CUST-070,PRD-007,R03,1,0.0,Express
ORD-20941,2026-02-20,2026-02-26,CUST-012,PRD-003,R01,5,0.05,Standard
ORD-20942,2026-02-22,2026-02-25,CUST-017,PRD-003,R04,5,0.05,Same Day
ORD-20943,2026-02-23,2026-02-26,CUST-078,PRD-003,R04,1,0.15,Standard
ORD-20944,2026-02-24,2026-03-01,CUST-031,PRD-003,R04,5,0.0,Express
ORD-20945,2026-02-25,2026-02-27,CUST-039,PRD-006,R03,4,0.1,Standard
ORD-20946,2026-02-26,2026-03-04,CUST-060,PRD-002,R02,3,0.15,Standard
ORD-20947,2026-02-28,2026-03-01,CUST-079,PRD-010,R01,5,0.05,Standard
ORD-20948,2026-03-02,2026-03-03,CUST-027,PRD-003,R05,4,0.0,Express
ORD-20949,2026-03-03,2026-03-07,CUST-040,PRD-005,R04,1,0.0,Standard
ORD-20950,2026-03-03,2026-03-09,CUST-030,PRD-009,R01,1,0.0,Express
ORD-20951,2026-03-03,2026-03-08,CUST-070,PRD-002,R03,1,0.0,Same Day
ORD-20952,2026-03-03,2026-03-04,CUST-073,PRD-005,R02,1,0.1,Standard
ORD-20953,2026-03-06,2026-03-12,CUST-006,PRD-007,R01,2,0.0,Express
ORD-20954,2026-03-06,2026-03-10,CUST-017,PRD-007,R04,1,0.0,Standard
ORD-20955,2026-03-07,2026-03-10,CUST-051,PRD-011,R02,3,0.0,Express
ORD-20956,2026-03-08,2026-03-10,CUST-020,PRD-010,R04,2,0.05,Express
ORD-20957,2026-03-11,2026-03-13,CUST-012,PRD-002,R01,2,0.0,Standard
ORD-20958,2026-03-11,2026-03-13,CUST-071,PRD-011,R05,1,0.1,Express
ORD-20959,2026-03-12,2026-03-13,CUST-074,PRD-007,R02,1,0.05,Standard
ORD-20960,2026-03-13,2026-03-16,CUST-023,PRD-009,R04,2,0.0,Standard
ORD-20961,2026-03-13,2026-03-16,CUST-050,PRD-002,R05,3,0.05,Same Day
ORD-20962,2026-03-14,2026-03-18,CUST-027,PRD-006,R05,4,0.0,Standard
ORD-20963,2026-03-14,2026-03-19,CUST-013,PRD-010,R02,4,0.0,Standard
ORD-20964,2026-03-15,2026-03-18,CUST-071,PRD-010,R05,8,0.05,Standard
ORD-20965,2026-03-15,2026-03-18,CUST-001,PRD-010,R03,1,0.0,Same Day
ORD-20966,2026-03-16,2026-03-21,CUST-026,PRD-003,R04,2,0.0,Same Day
ORD-20967,2026-03-16,2026-03-21,CUST-005,PRD-011,R02,2,0.1,Standard
ORD-20968,2026-03-17,2026-03-23,CUST-080,PRD-007,R03,2,0.1,Standard
ORD-20969,2026-03-17,2026-03-21,CUST-043,PRD-009,R02,2,0.1,Standard
ORD-20970,2026-03-17,2026-03-19,CUST-066,PRD-011,R02,5,0.05,Express
ORD-20971,2026-03-18,2026-03-22,CUST-033,PRD-005,R01,1,0.1,Standard
ORD-20972,2026-03-19,2026-03-21,CUST-068,PRD-011,R04,2,0.0,Express
ORD-20973,2026-03-19,2026-03-22,CUST-046,PRD-011,R05,6,0.15,Same Day
ORD-20974,2026-03-20,2026-03-24,CUST-019,PRD-010,R03,2,0.0,Standard
ORD-20975,2026-03-21,2026-03-23,CUST-002,PRD-004,R03,2,0.1,Standard
ORD-20976,2026-03-21,2026-03-24,CUST-018,PRD-006,R02,1,0.1,Same Day
ORD-20977,2026-03-22,2026-03-23,CUST-080,PRD-003,R03,3,0.0,Standard
ORD-20978,2026-03-22,2026-03-24,CUST-061,PRD-010,R05,5,0.1,Standard
ORD-20979,2026-03-24,2026-03-30,CUST-071,PRD-011,R05,5,0.15,Express
ORD-20980,2026-03-25,2026-03-29,CUST-067,PRD-002,R04,3,0.0,Standard
ORD-20981,2026-03-26,2026-03-30,CUST-050,PRD-010,R05,3,0.05,Express
ORD-20982,2026-03-26,2026-03-31,CUST-018,PRD-010,R02,1,0.0,Standard
ORD-20983,2026-03-27,2026-04-02,CUST-033,PRD-001,R01,1,0.05,Express
ORD-20984,2026-03-28,2026-04-03,CUST-017,PRD-011,R04,3,0.0,Standard
ORD-20985,2026-03-29,2026-03-30,CUST-072,PRD-006,R02,4,0.05,Express
ORD-20986,2026-03-29,2026-04-04,CUST-020,PRD-003,R04,2,0.0,Standard
ORD-20987,2026-03-30,2026-04-01,CUST-065,PRD-001,R05,2,0.0,Same Day
ORD-20988,2026-03-30,2026-04-04,CUST-012,PRD-010,R01,9,0.1,Standard
ORD-20989,2026-03-30,2026-03-31,CUST-032,PRD-004,R04,4,0.0,Express
ORD-20990,2026-03-30,2026-04-02,CUST-034,PRD-006,R02,1,0.15,Standard
ORD-20991,2026-03-30,2026-04-01,CUST-059,PRD-003,R04,4,0.0,Express
ORD-20992,2026-03-30,2026-04-05,CUST-041,PRD-008,R02,3,0.0,Standard
ORD-20993,2026-03-31,2026-04-03,CUST-067,PRD-004,R04,3,0.15,Standard
ORD-20994,2026-04-01,2026-04-06,CUST-051,PRD-010,R02,4,0.0,Express
ORD-20995,2026-04-03,2026-04-06,CUST-001,PRD-009,R03,1,0.05,Standard
ORD-20996,2026-04-03,2026-04-05,CUST-005,PRD-010,R02,7,0.15,Standard
ORD-20997,2026-04-04,2026-04-09,CUST-034,PRD-003,R02,3,0.15,Same Day
ORD-20998,2026-04-06,2026-04-12,CUST-016,PRD-001,R05,2,0.05,Standard
ORD-20999,2026-04-07,2026-04-13,CUST-019,PRD-011,R03,2,0.0,Standard
ORD-21000,2026-04-08,2026-04-10,CUST-010,PRD-012,R02,5,0.0,Express
ORD-21001,2026-04-08,2026-04-13,CUST-078,PRD-009,R04,2,0.0,Standard
ORD-21002,2026-04-09,2026-04-14,CUST-022,PRD-012,R03,5,0.0,Standard
ORD-21003,2026-04-10,2026-04-13,CUST-055,PRD-010,R04,1,0.0,Standard
ORD-21004,2026-04-10,2026-04-15,CUST-015,PRD-008,R01,2,0.0,Standard
ORD-21005,2026-04-10,2026-04-14,CUST-011,PRD-005,R04,2,0.0,Same Day
ORD-21006,2026-04-11,2026-04-17,CUST-075,PRD-004,R01,2,0.1,Express
ORD-21007,2026-04-13,2026-04-15,CUST-039,PRD-006,R03,2,0.0,Express
ORD-21008,2026-04-14,2026-04-18,CUST-030,PRD-003,R01,1,0.05,Standard
ORD-21009,2026-04-16,2026-04-17,CUST-016,PRD-005,R05,2,0.0,Express
ORD-21010,2026-04-18,2026-04-24,CUST-012,PRD-006,R01,2,0.05,Express
ORD-21011,2026-04-20,2026-04-22,CUST-005,PRD-001,R02,2,0.05,Standard
ORD-21012,2026-04-21,2026-04-22,CUST-054,PRD-004,R03,1,0.0,Express
ORD-21013,2026-04-22,2026-04-27,CUST-009,PRD-003,R03,5,0.1,Same Day
ORD-21014,2026-04-23,2026-04-24,CUST-078,PRD-008,R04,4,0.05,Express
ORD-21015,2026-04-24,2026-04-25,CUST-024,PRD-010,R02,1,0.1,Same Day
ORD-21016,2026-04-25,2026-04-27,CUST-064,PRD-008,R03,1,0.05,Standard
ORD-21017,2026-04-25,2026-04-28,CUST-025,PRD-009,R03,2,0.1,Standard
ORD-21018,2026-04-26,2026-04-30,CUST-052,PRD-008,R05,1,0.1,Standard
ORD-21019,2026-04-27,2026-05-01,CUST-051,PRD-003,R02,5,0.05,Standard
ORD-21020,2026-04-28,2026-05-01,CUST-031,PRD-004,R04,4,0.0,Express
ORD-21021,2026-04-28,2026-05-04,CUST-017,PRD-011,R04,4,0.0,Standard
ORD-21022,2026-04-29,2026-04-30,CUST-033,PRD-012,R01,4,0.0,Express
ORD-21023,2026-04-30,2026-04-28,CUST-027,PRD-003,R05,1,0.05,Express
ORD-21024,2026-04-30,2026-05-02,CUST-025,PRD-001,R03,2,0.05,Express
ORD-21025,2026-05-03,2026-05-04,CUST-019,PRD-012,R03,5,0.1,Standard
ORD-21026,2026-05-05,2026-05-09,CUST-065,PRD-011,R05,3,0.0,Standard
ORD-21027,2026-05-06,2026-05-11,CUST-029,PRD-008,R05,4,0.0,Express
ORD-21028,2026-05-06,2026-05-09,CUST-065,PRD-010,R05,1,0.05,Express
ORD-21029,2026-05-06,2026-05-10,CUST-051,PRD-008,R02,2,0.05,Standard
ORD-21030,2026-05-08,2026-05-13,CUST-040,PRD-011,R04,5,0.0,Standard
ORD-21031,2026-05-08,2026-05-13,CUST-058,PRD-003,R02,1,0.0,Standard
ORD-21032,2026-05-09,2026-05-12,CUST-069,PRD-005,R04,1,0.0,Standard
ORD-21033,2026-05-10,2026-05-15,CUST-012,PRD-009,R01,2,0.0,Same Day
ORD-21034,2026-05-10,2026-05-16,CUST-053,PRD-003,R03,4,0.0,Standard
ORD-21035,2026-05-11,2026-05-14,CUST-022,PRD-010,R03,9,0.0,Same Day
ORD-21036,2026-05-11,2026-05-16,CUST-055,PRD-003,R04,1,0.0,Express
ORD-21037,2026-05-12,2026-05-17,CUST-040,PRD-010,R04,5,0.0,Standard
ORD-21038,2026-05-13,2026-05-16,CUST-022,PRD-010,R03,1,0.0,Express
ORD-21039,2026-05-14,2026-05-17,CUST-030,PRD-005,R01,1,0.0,Express
ORD-21040,2026-05-14,2026-05-17,CUST-020,PRD-012,R04,3,0.0,Standard
ORD-21041,2026-05-14,2026-05-20,CUST-055,PRD-008,R04,2,0.05,Standard
ORD-21042,2026-05-15,2026-05-17,CUST-019,PRD-010,R03,7,0.05,Standard
ORD-21043,2026-05-16,2026-05-18,CUST-071,PRD-001,R05,1,0.05,Standard
ORD-21044,2026-05-16,2026-05-18,CUST-074,PRD-002,R02,2,0.0,Same Day
ORD-21045,2026-05-17,2026-05-19,CUST-017,PRD-010,R04,7,0.0,Express
ORD-21046,2026-05-17,2026-05-20,CUST-065,PRD-012,R05,3,0.0,Express
ORD-21047,2026-05-17,2026-05-22,CUST-039,PRD-008,R03,1,0.0,Standard
ORD-21048,2026-05-20,2026-05-23,CUST-072,PRD-011,R02,4,0.15,Express
ORD-21049,2026-05-21,2026-05-22,CUST-045,PRD-001,R02,1,0.1,Express
ORD-21050,2026-05-21,2026-05-23,CUST-066,PRD-011,R02,1,0.05,Standard
ORD-21051,2026-05-22,2026-05-25,CUST-073,PRD-011,R02,4,0.05,Standard
ORD-21052,2026-05-23,2026-05-26,CUST-065,PRD-008,R05,1,0.05,Express
ORD-21053,2026-05-24,2026-05-27,CUST-033,PRD-005,R01,1,0.1,Standard
ORD-21054,2026-05-27,2026-05-28,CUST-035,PRD-010,R04,4,0.0,Standard
ORD-21055,2026-05-27,2026-05-30,CUST-025,PRD-003,R03,1,0.1,Standard
ORD-21056,2026-05-28,2026-06-03,CUST-062,PRD-009,R01,2,0.05,Standard
ORD-21057,2026-05-28,2026-05-31,CUST-006,PRD-010,R01,8,0.0,Standard
ORD-21058,2026-05-28,2026-06-01,CUST-014,PRD-007,R01,1,0.0,Standard
ORD-21059,2026-05-29,2026-06-03,CUST-014,PRD-003,R01,5,0.0,Express
ORD-21060,2026-05-30,2026-05-31,CUST-053,PRD-001,R03,1,0.0,Express
ORD-21061,2026-05-30,2026-06-03,CUST-037,PRD-003,R03,5,0.15,Express
ORD-21062,2026-05-30,2026-06-01,CUST-004,PRD-011,R02,3,0.1,Express
ORD-21063,2026-05-31,2026-06-03,CUST-033,PRD-003,R01,4,0.0,Standard
ORD-21064,2026-05-31,2026-06-02,CUST-078,PRD-002,R04,2,0.0,Standard
ORD-21065,2026-06-01,2026-06-02,CUST-027,PRD-003,R05,5,0.0,Express
ORD-21066,2026-06-01,2026-06-02,CUST-071,PRD-006,R05,2,0.0,Standard
ORD-21067,2026-06-02,2026-06-06,CUST-030,PRD-008,R01,1,0.0,Standard
ORD-21068,2026-06-02,2026-06-05,CUST-014,PRD-011,R01,6,0.05,Express
ORD-21069,2026-06-03,2026-06-04,CUST-004,PRD-011,R02,4,0.0,Standard
ORD-21070,2026-06-04,2026-06-06,CUST-062,PRD-012,R01,5,0.05,Standard
ORD-21071,2026-06-04,2026-06-09,CUST-039,PRD-011,R03,2,0.0,Express
ORD-21072,2026-06-04,2026-06-05,CUST-066,PRD-006,R02,1,0.15,Express
ORD-21073,2026-06-05,2026-06-11,CUST-054,PRD-002,R03,2,0.05,Standard
ORD-21074,2026-06-06,2026-06-11,CUST-004,PRD-012,R02,3,0.0,Standard
ORD-21075,2026-06-06,2026-06-10,CUST-048,PRD-003,R02,3,0.1,Express
ORD-21076,2026-06-07,2026-06-10,CUST-046,PRD-008,R05,1,0.0,Standard
ORD-21077,2026-06-07,2026-06-09,CUST-012,PRD-003,R01,5,0.0,Standard
ORD-21078,2026-06-08,2026-06-13,CUST-034,PRD-010,R02,4,0.0,Express
ORD-21079,2026-06-09,2026-06-12,CUST-031,PRD-003,R04,3,0.0,Express
ORD-21080,2026-06-11,2026-06-14,CUST-050,PRD-005,R05,1,0.0,Express
ORD-21081,2026-06-11,2026-06-16,CUST-054,PRD-003,R03,3,0.0,Standard
ORD-21082,2026-06-13,2026-06-17,CUST-071,PRD-011,R05,1,0.0,Express
ORD-21083,2026-06-14,2026-06-15,CUST-005,PRD-008,R02,3,0.15,Standard
ORD-21084,2026-06-15,2026-06-17,CUST-058,PRD-008,R02,1,0.0,Standard
ORD-21085,2026-06-18,2026-06-22,CUST-019,PRD-004,R03,2,0.0,Express
ORD-21086,2026-06-19,2026-06-22,CUST-017,PRD-003,R04,1,0.0,Standard
ORD-21087,2026-06-21,2026-06-23,CUST-028,PRD-011,R01,1,0.0,Standard
ORD-21088,2026-06-21,2026-06-24,CUST-045,PRD-010,R02,7,0.0,Express
ORD-21089,2026-06-22,2026-06-25,CUST-002,PRD-010,R03,10,0.0,Standard
ORD-21090,2026-06-22,2026-06-25,CUST-045,PRD-012,R02,1,0.05,Express
ORD-21091,2026-06-22,2026-06-24,CUST-066,PRD-007,R02,1,0.0,Standard
ORD-21092,2026-06-22,2026-06-27,CUST-001,PRD-003,R03,5,0.0,Express
ORD-21093,2026-06-23,2026-06-27,CUST-070,PRD-008,R03,4,0.05,Express
ORD-21094,2026-06-23,2026-06-25,CUST-011,PRD-003,R04,5,0.05,Express
ORD-21095,2026-06-24,2026-06-29,CUST-067,PRD-006,R04,1,0.0,Express
ORD-21096,2026-06-24,2026-06-26,CUST-029,PRD-006,R05,2,0.0,Standard
ORD-21097,2026-06-25,2026-06-27,CUST-030,PRD-007,R01,1,0.05,Standard
ORD-21098,2026-06-25,2026-06-28,CUST-015,PRD-012,R01,4,0.0,Standard
ORD-21099,2026-06-25,2026-07-01,CUST-045,PRD-010,R02,4,0.1,Standard
ORD-21100,2026-06-26,2026-07-01,CUST-019,PRD-005,R03,2,0.0,Express
ORD-21101,2026-06-27,2026-07-01,CUST-016,PRD-010,R05,3,0.0,Standard
ORD-21102,2026-06-27,2026-07-03,CUST-055,PRD-011,R04,1,0.0,Same Day
ORD-21103,2026-06-28,2026-07-04,CUST-059,PRD-010,R04,4,0.0,Standard
ORD-21104,2026-06-28,2026-07-02,CUST-077,PRD-007,R05,2,0.1,Express
ORD-21105,2026-06-29,2026-07-05,CUST-044,PRD-011,R01,3,0.0,Standard
ORD-21106,2026-06-29,2026-07-02,CUST-037,PRD-006,R03,2,0.1,Express
ORD-21107,2026-06-29,2026-07-02,CUST-056,PRD-002,R04,2,0.1,Express
ORD-21108,2026-06-29,2026-07-03,CUST-052,PRD-003,R05,2,0.15,Standard
ORD-21109,2026-07-01,2026-07-07,CUST-074,PRD-009,R02,1,0.0,Express
ORD-21110,2026-07-01,2026-07-06,CUST-061,PRD-004,R05,2,0.0,Express
ORD-21111,2026-07-02,2026-07-08,CUST-072,PRD-005,R02,1,0.0,Standard
ORD-21112,2026-07-02,2026-07-04,CUST-054,PRD-005,R03,1,0.0,Standard
ORD-21113,2026-07-03,2026-07-06,CUST-075,PRD-003,R01,2,0.15,Standard
ORD-21114,2026-07-06,2026-07-11,CUST-053,PRD-002,R03,2,0.05,Same Day
ORD-21115,2026-07-06,2026-07-12,CUST-044,PRD-001,R01,1,0.0,Standard
ORD-21116,2026-07-09,2026-07-14,CUST-001,PRD-009,R03,1,0.0,Standard
ORD-21117,2026-07-09,2026-07-15,CUST-023,PRD-004,R04,4,0.05,Standard
ORD-21118,2026-07-10,2026-07-13,CUST-070,PRD-006,R03,2,0.05,Same Day
ORD-21119,2026-07-10,2026-07-14,CUST-054,PRD-012,R03,2,0.0,Same Day
ORD-21120,2026-07-10,2026-07-11,CUST-013,PRD-008,R02,4,0.05,Standard
ORD-21121,2026-07-11,2026-07-13,CUST-004,PRD-010,R02,2,0.0,Standard
ORD-21122,2026-07-11,2026-07-15,CUST-015,PRD-010,R01,4,0.0,Express
ORD-21123,2026-07-12,2026-07-14,CUST-016,PRD-012,R05,5,0.0,Standard
ORD-21124,2026-07-12,2026-07-14,CUST-041,PRD-001,R02,1,0.15,Express
ORD-21125,2026-07-12,2026-07-13,CUST-022,PRD-004,R03,1,0.0,Express
ORD-21126,2026-07-12,2026-07-15,CUST-047,PRD-012,R03,5,0.05,Express
ORD-21127,2026-07-13,2026-07-15,CUST-059,PRD-006,R04,4,0.0,Same Day
ORD-21128,2026-07-13,2026-07-17,CUST-061,PRD-012,R05,3,0.0,Express
ORD-21129,2026-07-14,2026-07-18,CUST-063,PRD-003,R02,2,0.05,Same Day
ORD-21130,2026-07-15,2026-07-21,CUST-024,PRD-001,R02,2,0.05,Express
ORD-21131,2026-07-16,2026-07-20,CUST-075,PRD-011,R01,2,0.15,Standard
ORD-21132,2026-07-17,2026-07-18,CUST-076,PRD-005,R02,1,0.0,Express
ORD-21133,2026-07-18,2026-07-21,CUST-007,PRD-006,R04,3,0.0,Express
ORD-21134,2026-07-19,2026-07-20,CUST-051,PRD-012,R02,4,0.0,Standard
ORD-21135,2026-07-19,2026-07-23,CUST-034,PRD-003,R02,2,0.0,Standard
ORD-21136,2026-07-19,2026-07-23,CUST-068,PRD-012,R04,2,0.1,Standard
ORD-21137,2026-07-20,2026-07-26,CUST-055,PRD-004,R04,3,0.0,Express
ORD-21138,2026-07-21,2026-07-27,CUST-039,PRD-003,R03,3,0.0,Standard
ORD-21139,2026-07-21,2026-07-27,CUST-029,PRD-003,R05,1,0.0,Standard
ORD-21140,2026-07-22,2026-07-23,CUST-006,PRD-006,R01,2,0.05,Express
ORD-21141,2026-07-22,2026-07-23,CUST-029,PRD-006,R05,3,0.0,Same Day
ORD-21142,2026-07-22,2026-07-26,CUST-001,PRD-011,R03,1,0.0,Express
ORD-21143,2026-07-23,2026-07-29,CUST-077,PRD-001,R05,2,0.05,Express
ORD-21144,2026-07-23,2026-07-24,CUST-052,PRD-001,R05,2,0.0,Express
ORD-21145,2026-07-24,2026-07-29,CUST-044,PRD-002,R01,3,0.1,Standard
ORD-21146,2026-07-24,2026-07-28,CUST-035,PRD-008,R04,3,0.0,Express
ORD-21147,2026-07-28,2026-08-01,CUST-052,PRD-010,R05,9,0.0,Express
ORD-21148,2026-07-29,2026-07-30,CUST-036,PRD-006,R01,4,0.0,Standard
ORD-21149,2026-07-29,2026-08-01,CUST-073,PRD-008,R02,1,0.15,Standard
ORD-21150,2026-07-30,2026-08-03,CUST-027,PRD-009,R05,1,0.0,Express
ORD-21151,2026-07-30,2026-08-04,CUST-036,PRD-001,R01,1,0.0,Express
ORD-21152,2026-07-30,2026-08-02,CUST-015,PRD-003,R01,2,0.0,Same Day
ORD-21153,2026-07-31,2026-08-05,CUST-058,PRD-012,R02,4,0.0,Standard
ORD-21154,2026-07-31,2026-08-04,CUST-038,PRD-004,R04,1,0.0,Standard
ORD-21155,2026-07-31,2026-08-05,CUST-023,PRD-012,R04,1,0.15,Standard
ORD-21156,2026-08-01,2026-08-03,CUST-021,PRD-006,R02,2,0.15,Standard
ORD-21157,2026-08-01,2026-08-07,CUST-069,PRD-003,R04,4,0.0,Standard
ORD-21158,2026-08-01,2026-08-02,CUST-072,PRD-001,R02,1,0.15,Standard
ORD-21159,2026-08-03,2026-08-04,CUST-017,PRD-003,R04,4,0.0,Same Day
ORD-21160,2026-08-03,2026-08-05,CUST-015,PRD-004,R01,1,0.05,Standard
ORD-21161,2026-08-03,2026-08-04,CUST-047,PRD-005,R03,1,0.0,Standard
ORD-21162,2026-08-03,2026-08-05,CUST-078,PRD-005,R04,1,0.0,Express
ORD-21163,2026-08-05,2026-08-09,CUST-048,PRD-007,R02,1,0.0,Standard
ORD-21164,2026-08-06,2026-08-07,CUST-069,PRD-006,R04,2,0.0,Standard
ORD-21165,2026-08-07,2026-08-09,CUST-062,PRD-001,R01,1,0.15,Express
ORD-21166,2026-08-07,2026-08-09,CUST-031,PRD-003,R04,5,0.0,Standard
ORD-21167,2026-08-07,2026-08-13,CUST-023,PRD-012,R04,4,0.0,Standard
ORD-21168,2026-08-09,2026-08-13,CUST-062,PRD-001,R01,1,0.0,Express
ORD-21169,2026-08-09,2026-08-13,CUST-046,PRD-010,R05,8,0.05,Express
ORD-21170,2026-08-11,2026-08-14,CUST-047,PRD-006,R03,4,0.0,Same Day
ORD-21171,2026-08-13,2026-08-17,CUST-004,PRD-010,R02,2,0.0,Standard
ORD-21172,2026-08-15,2026-08-20,CUST-038,PRD-004,R04,1,0.0,Standard
ORD-21173,2026-08-16,2026-08-22,CUST-062,PRD-004,R01,1,0.15,Standard
ORD-21174,2026-08-17,2026-08-20,CUST-065,PRD-006,R05,1,0.0,Express
ORD-21175,2026-08-18,2026-08-21,CUST-044,PRD-011,R01,2,0.0,Standard
ORD-21176,2026-08-18,2026-08-22,CUST-067,PRD-004,R04,4,0.05,Standard
ORD-21177,2026-08-19,2026-08-23,CUST-065,PRD-002,R05,1,0.0,Standard
ORD-21178,2026-08-20,2026-08-25,CUST-017,PRD-001,R04,1,0.05,Standard
ORD-21179,2026-08-22,2026-08-24,CUST-058,PRD-011,R02,2,0.15,Standard
ORD-21180,2026-08-22,2026-08-28,CUST-073,PRD-004,R02,1,0.05,Standard
ORD-21181,2026-08-23,2026-08-24,CUST-039,PRD-002,R03,3,0.0,Standard
ORD-21182,2026-08-23,2026-08-27,CUST-003,PRD-008,R02,3,0.15,Express
ORD-21183,2026-08-23,2026-08-29,CUST-079,PRD-011,R01,4,0.0,Standard
ORD-21184,2026-08-23,2026-08-24,CUST-001,PRD-008,R03,2,0.0,Express
ORD-21185,2026-08-24,2026-08-30,CUST-008,PRD-002,R02,3,0.1,Standard
ORD-21186,2026-08-24,2026-08-27,CUST-039,PRD-005,R03,1,0.15,Standard
ORD-21187,2026-08-24,2026-08-30,CUST-027,PRD-003,R05,5,0.05,Same Day
ORD-21188,2026-08-24,2026-08-25,CUST-025,PRD-001,R03,2,0.0,Express
ORD-21189,2026-08-25,2026-08-31,CUST-075,PRD-012,R01,5,0.0,Express
ORD-21190,2026-08-25,2026-08-29,CUST-034,PRD-006,R02,3,0.0,Standard
ORD-21191,2026-08-25,2026-08-30,CUST-007,PRD-002,R04,2,0.0,Same Day
ORD-21192,2026-08-25,2026-08-26,CUST-039,PRD-011,R03,2,0.1,Express
ORD-21193,2026-08-26,2026-08-29,CUST-022,PRD-012,R03,2,0.0,Standard
ORD-21194,2026-08-27,2026-08-31,CUST-038,PRD-010,R04,6,0.1,Standard
ORD-21195,2026-08-28,2026-08-30,CUST-067,PRD-003,R04,2,0.05,Standard
ORD-21196,2026-08-28,2026-08-29,CUST-073,PRD-003,R02,3,0.05,Standard
ORD-21197,2026-08-29,2026-09-02,CUST-057,PRD-006,R03,2,0.1,Standard
ORD-21198,2026-08-29,2026-09-04,CUST-074,PRD-008,R02,4,0.0,Standard
ORD-21199,2026-08-31,2026-09-02,CUST-018,PRD-011,R02,6,0.05,Standard
ORD-21200,2026-08-31,2026-09-01,CUST-028,PRD-999,R01,1,0.0,Standard
